code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
300456.SZ,赛微电子,1715620.366,405407.5332,241,205727463.6,惯性导航产品、卫星导航产品,电子设备及加工、卫星制造及应用,北京赛微电子股份有限公司以半导体业务为核心，面向物联网与人工智能时代，一方面重点发展MEMS工艺开发与晶圆制造业务，一方面积极布局GaN材料与器件业务，致力于成为一家立足本土、国际化发展的知名半导体科技企业集团。公司目前的主要产品及业务包括MEMS芯片的工艺开发及晶圆制造、GaN外延材料生长与器件设计，下游应用领域包括通信、生物医疗、工业汽车、消费电子等。公司业务遍及全球，服务客户包括全球DNA/RNA测序仪巨头、光刻机巨头、网络通信和应用巨头以及工业和消费细分行业的领先企业等。
600060.SH,海信视像,1690523.156,238791.7946,241,1137767591,海信电冰箱、海信电视、海信家用空调、海信热水器、海信手机、海信数字高清等离子电视、海信数字高清液晶电视,空调器具、清洁器具、视频产品、移动通讯设备与配件、制冷器具,"公司主要从事电视产品的研发、生产和销售。公司秉承技术立企、稳健经营的发展战略，深耕研发，在全球范围内率先推出ULED超画质电视、4K激光电视等高端差异化产品，成为电视行业的领跑者,同时发展互联网运营业务，打造领先的智能云平台。公司已形成了以数字多媒体技术、智能信息系统技术、现代通信技术、绿色节能制冷技术、城市智能交通技术、光通讯技术、医疗电子技术、激光显示技术为支撑，涵盖多媒体、家电、IT智能信息系统和现代地产的产业格局。"
000997.SZ,新大陆,1681447.168,371419.3467,241,704232996.2,新大陆CRM软件、新大陆ERP软件、新大陆OA软件、新大陆POS机、新大陆高速公路监控软件、新大陆高速公路收费软件、新大陆行业专用软件、新大陆税控收款机、新大陆外挂式税控器、新大陆网管软件,CRM软件、ERP软件、OA软件、电子测试和测量仪器、行业专用软件、网管软件、智能商用设备,公司专注物联网领域，有所为有所不为。聚焦条码识别和电子支付两个领域，通过内部整合资源和外延并购扩展两条路径，实现从硬件提供商到系统方案提供商，从业务运营合作方到数据运营合作方转变。公司的主营业务是为商户提供以商户服务平台为核心、以支付服务为支点、叠加金融服务等增值服务的商户综合运营服务，为电子支付行业和信息识别行业客户提供终端产品和系统解决方案，为综合信息技术服务行业和高速公路行业客户提供软件和系统开发等信息化服务。公司已经形成了以产业、资本、技术、市场为纽带，具有战略管控能力和辐射效应的母公司管理层组织，并将通过产融互动的发展方式，加快各项业务发展。公司长期坚持面向行业应用，与移动通信、金融、税务、高速公路、政府部门等关键行业客户形成了稳定、长期而持续的战略合作关系。
300024.SZ,机器人,1606756.71,225677.435,241,-562402840.8,AGV举升系统、AGV物料输送系统、AGV装配系统、RD120-A点焊机器人、RH6-A6kg弧焊机器人产品、SIA-AGV-0T800全方位运输型AGV、搬运机器人系统、单举升AGV自动装配系统、堆垛机、各种智能输送线系统、工程机械弧焊工作站、焊接机器人系统、机器人工作站周边夹具、机器人焊装生产线、交通自动化监控系统(BAS系统)、摩托车车架机器人弧焊工作站、汽车座椅弧焊工作站、涂胶机器人系统、西安法斯特RGV系统、智能服务机器人二代、智能服务机器人一代、重载型AGV、装配型AGV、自动化立体仓库、自动化装配与检测生产线、自动售检票系统(AFC系统),智能商用设备,"公司是一家以机器人独有技术为核心,致力于数字化智能高端装备制造的高科技上市企业。公司的机器人产品线涵盖工业机器人、洁净(真空)机器人、移动机器人、特种机器人及智能服务机器人五大系列。公司在高端智能装备方面已形成智能物流、自动化成套装备、洁净装备、激光技术装备、轨道交通、节能环保装备、能源装备、特种装备产业群组化发展。公司是国际上机器人产品线最全厂商之一，也是国内机器人产业的领导企业。公司现已形成以自主核心技术、关键零部件、领先产品及行业系统解决方案为一体的完整产业链，并将产业战略提升到涵盖产品全生命周期的数字化、智能化制造全过程。这种独特的产业模式将会促成新松以无以伦比的竞争优势，再次成为“中国智造”的助推器，产业转型升级的新引擎。公司连续被评为“机器人国家工程研究中心”、“国家认定企业技术中心”、“国家863计划机器人产业化基地”、“国家博士后科研基地”、“全国首批91家创新型企业”、“中国名牌”、“中国驰名商标”，起草并制定了多项国家与行业标准。"
600959.SH,江苏有线,1567382.622,100494.7777,241,315070953.3,广播电视节目传输、广电网络的建设运营、数据宽带业务、数字电视增值业务的开发与经营,有线电视网,"公司是江苏省委、省政府根据中央文化体制改革精神,在整合全省广电网络资源基础上组建的国有大型文化企业。公司主要从事广电网络的建设运营，广播电视节目传输、数据宽带业务以及数字电视增值业务的开发与经营。公司自设立以来，一直致力于成为国内一流的综合信息服务运营商，要成为：先进思想的引导者，智能电视的主导者，新内容新业务的开拓者，综合信息平台的提供者和转型升级发展的践行者。公司先后被中央部委评为“全国文化体制改革先进企业”，并连续多年入选“全国文化企业30强”。2018年公司通过重大资产重组收购控股子公司发展公司除上市公司持股外的剩余70%股权，有利于进一步增强江苏有线对发展公司的整体经营决策能力和效率，符合公司发展战略。"
688018.SH,乐鑫科技,1480428.892,259714.1778,241,198427707.6,ESP32系列模组、ESP32系列芯片、ESP8089系列芯片、ESP8266系列模组、ESP8266系列芯片,专用设备与零部件,公司是物联网Wi-Fi解决方案专业供应商，专注于物联网Wi-Fi MCU通信芯片及其模组的研发、设计及销售。公司主要产品Wi-Fi MCU是智能家居、智能照明、智能支付终端、智能可穿戴设备、传感设备及工业控制等物联网领域的核心通信芯片。公司产品在集成度、产品尺寸、计算能力、射频、内存、功耗、综合性价比等多个方面均拥有比较优势，公司产品具有较强的进口替代实力和国际市场竞争力。在物联网Wi-Fi MCU芯片领域公司具有较高的市场地位，与高通、德州仪器、美满、赛普拉斯、瑞昱、联发科等同属于第一梯队。公司还拥有独特的开源技术生态系统，以开源方式，创新地建立了开放、活跃的技术生态系统，在全球物联网开发者社群中拥有极高的知名度。
000156.SZ,华数传媒,1436260.987,76969.03171,241,906794208.2,互动电视/IPTV、互联网电视、手机电视、有线电视网络,数字电视服务、有线电视网,公司拥有全国最大的数字化节目内容媒体资源库之一，是全国最大的互动电视内容提供商、全国最大的3G手机电视内容提供商之一，是杭州有线数字电视网络运营平台和面向全国的互动电视运营服务主平台。公司主营业务为杭州地区有线电视网络业务、宽带网络业务及全国范围内的新媒体业务。公司形成了互动电视、手机电视、互联网电视及互联网视听节目服务等业务领域，搭建了与全国广电网络、三大通信运营商、家电制造商、互联网运营企业合作的四大类市场合作体系，经营范围覆盖全国。公司在杭州地区拥有独有的有线电视网、优质的宽带网络，并通过互动电视业务等新媒体业务的发展来提高宽带网络的使用率。同时，公司采用宽带网络服务与有线电视、新媒体业务捆绑销售的策略，给客户一站式的服务体验，有助于增强对用户的吸引力。基于良好的经营业绩及增长潜力，公司入选深市精选、深证成份等多项指数，并连续多年入选世界媒体500强。
002368.SZ,太极股份,1399018.889,263577.7937,241,373084185.9,IT服务管理服务、Oracle数据库增值服务、Oracle应用软件增值服务、SOA电子政务行业实施方法论咨询服务、电子政务公共服务体系设计咨询服务、电子政务总体规划、电子政务总体框架设计咨询服务、机房建设工程测评服务、建筑智能化工程设计咨询服务、建筑智能化总体规划服务、企业信息化应用整合咨询服务、企业信息化总体规划咨询服务、企业业务咨询、规划和设计服务、软件系统测评服务、网络工程测评服务、网络设备增值服务、信息化工程项目可行性研究咨询服务、信息化工程总承包服务、信息系统安全服务、信息系统风险评估服务、信息系统工程监理服务、信息系统集成服务、信息系统运维外包服务、政府门户网站诊断与绩效改善咨询服务、政务信息资源目录体系与交换体系设计咨询服务、主机系统增值服务,行业专用软件、专业咨询服务,公司是国内电子政务、智慧城市和重要行业信息化的领先企业。公司主营业务为面向党政、国防、公共安全、能源、交通等行业提供安全可靠信息系统建设和云计算、大数据等相关服务，涵盖信息基础设施、业务应用、云和大数据服务、网络信息安全等综合信息技术服务。近年来，随着业务转型，公司逐步形成了新的业务结构，主要包括：云服务、网络安全服务、智慧应用与服务和系统集成服务。公司是国家科技部和中关村科技园区创新试点示范单位，连续多年被认定为国家规划布局内重点软件企业和全国软件产业收入前百家企业。
600839.SH,四川长虹,1359819.128,211373.4256,241,284604901.9,长虹DLP背投电视、长虹彩电、长虹大清净空调、长虹大清快空调、长虹等离子电视、长虹电冰箱、长虹电风扇、长虹生态风空调、长虹手机、长虹数码MP3、长虹数码MP4、长虹数码PMP、长虹数字机顶盒、长虹太阳能热水器、长虹洗衣机、长虹液晶电视,空调器具、其他消费电子产品、清洁器具、视频产品、移动通讯设备与配件、音响产品、制冷器具,公司是一家具有全球竞争力的消费电子系统供应商和内容服务提供商。公司已经实现了从单纯的家电制造商向标准制定商、内容提供商的转变，形成了集数字电视、空调、冰箱、IT、通讯、数码、网络、电源、商用系统电子、小家电等产业研发、生产、销售为一体的多元化、综合型跨国企业集团。公司建立起了开放式的自主技术创新体系，成功构建起完善的全球消费类电子技术创新平台，使公司由传统的家电企业向3C融合的信息家电企业转型，并成功构架跨越广电网、通讯网及互联网的3C产业体系。目前，长虹拥有遍及全国的30000余个营销网络和8000余个服务网点。同时在美洲、澳洲、东南亚、欧洲设立了子公司，经贸往来遍及全球100多个国家和地区。
600728.SH,佳都科技,1354142.745,191084.7902,241,314290813.1,道路监控系统、电子警察、服务器、公安实战平台、基础架构外包服务和运营业务、交换机、警务视频云平台、卡口系统、路由器、社区网格化综治平台、视频监控联网平台、视频监控运维管理平台、通信系统、站台屏蔽门系统、自动售检票系统、综合监控系统,监控器材及系统、通信系统与平台、系统集成服务、专业咨询服务,公司是中国人工智能技术与产品提供商，为全球提供人脸识别、视频结构化、知识图谱、大数据技术与服务。公司在人脸识别、视频结构化等、知识图谱、智能大数据等人工智能技术处于自主核心技术。公司立足于智慧城市、智能轨道交通、服务与产品集成领域，专注智能化技术与产品的研发及应用，经过多年的创新发展和资源积累，形成了在技术、市场、运营、服务等方面的竞争优势。公司先后参与中国40余个以公共安全、智慧交通为核心的智慧城市建设，其中，视频云+大数据应用平台是以服务实战为目的的视频云解决方案。
300182.SZ,捷成股份,1310655.051,741915.9647,241,431447565,JDVN3.0数字视频制存一体化网络系统、JETSEN-NEWS 捷成新闻制播系统、Matrox MXO—高标清DVI转换器、多通道SDI信号显示监测处理器、多通道电视广告自动监测记录系统、多通道电视信号监测处理器、捷成JDAB-DVB播出系统、捷成JDAB-S硬盘播出系统、捷成媒体资产管理系统 JETSEN MAM 3.2、苹果Xsan中央存储系统、苹果高标清桌面制作系统、苹果高标清桌面制作系统-Final Cut Studio2、苹果高标清桌面制作系统--Shake 4.1、苹果广播级专业音频制作系统--Logic Pro 7、数字电视实时监测系统、数字电视网络信号测量仪,行业专用软件,公司立足于领先的音视频技术、云计算及大数据技术，迅速推进延展全生态链布局，构建集新媒体版权运营、影视内容制作与发行、数字技术和数字教育于一体的新型文化产业集团。在新媒体版权运营板块，公司通过旗下子公司华视网聚开展版权运营及数字发行业务，面向互联网、广电、运营商等新媒体渠道进行数字化分销，全面覆盖互联网视频、数字电视、OTT、IPTV、移动终端等全媒体终端，构建了基于“版权资源结构化控制”的上中下游全产业融合式服务的数字版权产业生态。同时，在优势版权运营及全媒体特别是新媒体大数据分析的基础上，试水数字发行模式，面向包括互联网、无线、数字电视/IPTV/OTT等全媒体终端实现内容数字发行。在影视内容制作与发行板块，公司下设捷成世纪文化产业集团作为公司在影视内容领域的业务实施平台，在数字技术板块，公司产品线覆盖全面，音视频技术解决方案在国内广电行业、新闻出版行业、新媒体行业等得到广泛推广和应用，在数字教育板块，捷成数字教育云平台定位于区域级K12在校教育，平台侧重教育教学，涵盖教务管理、教研管理，同时为平台用户提供教育资源类的多种服务。通过将在校教育与互联网在线教育结合起来实现教育行业的“互联网+”。
300369.SZ,绿盟科技,1296878.578,241710.7118,241,344541707.3,绿盟科技城域网大型数据中心流量净化方案、绿盟科技网上银行安全系统建设方案、绿盟科技烟草行业安全解决方案、绿盟科技运营商DNS安全解决方案、绿盟科技运营商城域网核心网络流量净化方案、绿盟科技运营商门户网站安全解决方案、绿盟科技运营商网吧及专线接入流量净化方案,行业专用软件,公司是国内领先的企业级网络安全解决方案供应商。主要服务于政府、电信运营商、金融、能源、互联网等领域的企业级用户，向用户提供网络及终端安全产品、Web及应用安全产品、合规及安全管理产品等信息安全产品，并提供专业安全服务。公司建立并维护的全球最大的中文漏洞库已经成为业界广泛参考的标准，并承担了多项国家级重点科研项目。远程安全评估系统产品“极光”获英国西海岸实验室的Checkmark认证，入侵防御系统通过NSSLab测试并获得最高级别的推荐认证。公司建立了完善的专业安全服务体系(NSPS)，具备国内最高级安全服务资质，连续多年被评为“值得信赖的安全服务品牌”。
300379.SZ,东方通,1290859.601,560603.9526,241,248103259.4,东方通安全中间件TongSEC、东方通互联网文件交换平台TongWTP、东方通集成开发工具TIS （Tong Integrated Studio）、东方通交易中间件TongEASY、东方通企业服务总线TI ESB、东方通统一管理平台TIMP（Tong Integrated Management Platform）、东方通文件交换平台TongGTP、东方通消息中间件TongLINK/Q、东方通应用服务器TongWeb、东方通云平台TongApplaud,行业专用软件,公司是领先的基础软件和信息安全解决方案提供商。通过先进的软件产品和技术，东方通为客户提供安全可靠的中间件、信息安全、创新应用产品与解决方案，帮助用户实现业务创新、安全管控和数据的共享与价值挖掘。公司连续多年被认定为“国家规划布局内重点软件企业”，被商务部、国资委认证为“企业信用评价AAA级信用企业”。在技术领域，公司是Java技术国际标准组织JCP和全国信息技术标准化委员会的核心成员，参与了JavaEE、中间件、SOA、智慧城市等国际及国内标准制定。同时，公司是“核高基”国家重大科技专项的研制单位，曾荣获国务院颁发的“国家科技进步二等奖”。作为国产中间件的开拓者和领导者，东方通中间件、信息安全软件等软件产品及解决方案在国内数千个行业业务中被广泛应用，拥有2000多家金融、通信、政府、能源、交通等企业级用户和500多家合作伙伴。
600363.SH,联创光电,1288041,301470.5961,241,231717914,联创发光二极管、联创光电光缆、联创光纤滤波器、联创宏发继电器、联创健和LED显示屏、联创通信电缆、联创微电脑控制器,半导体分立器件、半导体照明、低压电器类、电子元器件、输电设备、通信线缆,公司主营业务为光电子器件及应用产品、电线电缆产品的研发、生产和销售，其中光电子器件及应用产品主要包括LED芯片、显示及照明用LED器件及组件、背光源及组件、智能控制器及模块，广泛应用于家电智能控制、手机、平板、车载及电脑等背光源显示、照明用LED灯具、军工应用等领域；电线电缆产品主要包括有线电视电缆、移动通信用同轴电缆、光纤光缆、电力电缆等，广泛应用于通讯产品及相关设备、计算机网络、电子消费品、电力等领域。公司是集研发、生产、销售于一体的多元化经营性企业。公司通过了ISO9001、ISO14001、OHSAS18001、GJB/Z9001、TS16949等认证，产品通过了3C、UL和CQC等认证，获“江西省著名商标”、“江西省名牌产品”、“厦门市著名商标”等称号，在用户中建立了良好声誉，获得了市场的高度认可。
002416.SZ,爱施德,1265975.216,210394.7852,241,922090487.3,MOTO手机专卖、华硕手机专卖、酷派手机专卖、三星手机专卖、索尼爱立信手机专卖,移动通讯设备与配件,公司成立于1998年6月，于2010年5月28日在深圳证券交易所挂牌上市。经过多年的发展，公司已发展成为以智能终端为基础金融互联网服务的最具价值供应链服务商。公司围绕移动通讯终端产品、数码电子消费产品、通信服务、移动互联网、金融等领域，形成了智能终端分销、智慧零售、通信服务、金融及供应链服务业务四大业务板块。为顺应5G通信技术和万物互联的时代趋势，充分挖掘智能终端万亿级的市场红利，拥抱新零售带来的变革与机遇，发挥行业领先的爱施德IT支撑能力和品牌价值，公司将逐步发展智慧供应链、智慧零售、智慧连接三大平台，加强对大数据、云计算、人工智能、物联网等技术的投入和应用。
002174.SZ,游族网络,1253410.729,338963.894,241,167874882.9,大皇帝、大将军、大侠传、刀剑乱舞、盗墓笔记、狂暴之翼、女神联盟、女神联盟II、三十六计、少年三国志、少年西游记,网络游戏,公司以“大数据”、“全球化”、“精品化”为战略方向，立足全球化游戏研发与发行，知名IP管理，大数据与智能化，泛娱乐产业投资四大业务板块全面发展。公司旗下拥有全球领先的移动开发者服务平台Mob，覆盖80亿移动设备，通过与Google、Facebook、阿里巴巴的战略合作，不断深化大数据优势。以大数据为支撑，游族网络以“影游联动”为商业模式，围绕优秀IP打造系列电影、游戏、动漫、小说、商业地产等大文化产品体系，构建全球化的泛娱乐产业生态。作为中国领先的互动娱乐供应商，游族继续集中精力发展移动游戏和网页游戏的研发、发行及运营的主营业务，在巩固核心业务优势的基础上，通过持续稳健地推动游戏品类拓展，不断更新研发、发行技术及理念，同时，持续打造顶级IP，对现有的IP矩阵不断巩固，为今后积蓄更多能量密集的爆发点；在过去开拓的海外市场的基础上继续对海外区域市场进行深度拓展。通过近十年的研发经营的探索与经验积累，公司目前已形成精品游戏研运一体化的流程化体系和经营模式，组建了兼具成熟理念与团队活力的研发队伍，拥有其各具特色的美术风格和游玩风格，为游族的多品类精品游戏矩阵的发展和壮大奠定了坚实的基础。
300593.SZ,新雷能,1235471.76,207228.5116,241,273687756.9,大功率电源及系统、定制电源、模块电源,专用设备与零部件,公司是专业从事模块电源、定制电源和大功率电源及系统的研发、生产的北京市高新技术企业，中国电源产业“十大知名品牌企业”，获得多家世界500强企业全球电源供应商资格。公司主要产品包括模块电源、定制电源及大功率电源及系统，产品在通信、航空、航天、军工、铁路、电力、工控、广电等各行业得到广泛的应用。公司自成立以来，始终坚持“科技领先”的发展理念，在电源研制及其相关领域取得了包括几十项专利在内的诸多核心技术。公司陆续取得了ISO9001:2008、ISO14001:2004、OHSAS18001:2007、TL9000-HR5.0/R5.0/ISO9001-2008等国际标准体系认证，《三级保密资格单位证书》、国军标GJB9001B-2009军工产品质量体系认证、原总装备部“装备承制单位资格”认证，通过了厚膜混合集成电路国军标生产线审核。
002387.SZ,维信诺,1201266.859,88115.63207,241,-1638377471,第6代有源矩阵有机发光显示器件,电子元器件,公司是一家新型显示整体解决方案创新型供应商，前身是1996年成立的清华大学OLED项目组。公司以“拓展视界，提升人类视觉享受”为愿景，专注OLED事业20余年，已发展成为集研发、生产、销售于一体的全球OLED产业领军企业。公司坚持自主创新，掌握多项OLED关键技术，荣获了由国务院颁发的“国家技术发明奖一等奖”、联合国世界知识产权组织和我国国家知识产权局共同颁发的“中国专利金奖”等重要奖项。主导制定了多项OLED国际标准和国家标准。公司聚焦前沿技术领域，创造多项世界第一，包括全球首款AMOLED全卷曲显示屏、任意弯折柔性屏全模组及全球首款可量产的屏下摄像解决方案等产品，柔性OLED技术达到世界先进水平。公司秉承“创新是企业的灵魂”的理念，不断追求卓越，向致力于“视觉享受升级”、提供新型显示一体化解决方案的全球知名科技企业迈进。
600037.SH,歌华有线,1190691.967,142393.8802,241,208862238.7,歌华有线电视网、歌华有线社区宽带服务、歌华有线数据广播服务、歌华有线数字电视服务,互联网服务、数据广播服务、数字电视服务、有线电视网,公司是国内有线网络首家上市公司、北京市第一批文化体制改革试点单位、北京市高新技术企业。公司授权负责北京全市有线广播电视网络的建设、经营和管理，并从事广播电视节目收转传送、视频点播、网络信息服务业务、基于有线电视网的互联网接入服务、互联网数据传送增值业务、国内IP电话业务和有线电视广告设计、制作、发布业务等。公司建成了全球规模最大的高清交互数字电视基础设施，打造集政府信息平台、行业应用平台、文化共享平台、便民服务平台、用户娱乐平台于一体的高清交互数字电视新媒体。此外，还提供院线、游戏、教育、文化、健康、政务、生活、营业厅、生活圈等多种栏目和应用。经过多年努力，公司连续多次入选全国文化企业30强，连续获得并保持了北京市地方税务局“纳税信誉A级企业”称号。
300036.SZ,超图软件,1183304.164,589970.6426,241,287594461.7,SuperMap GIS 6R产品系列、代理INPHO、代理MS SQL Server、代理Oracle数据库、代理微软其他产品、服务式GIS、嵌入式GIS、桌面GIS平台、组件式GIS,行业专用软件、软件销售,公司是亚洲领先的地理信息系统平台软件企业，从事地理信息系统软件的研究、开发、推广和服务，是我国GIS行业最具技术实力的企业。主营业务贯穿GIS软件产业链的三个组成部分，在国内GIS软件行业保持优势竞争地位，国产GIS基础平台软件市场份额第一。研发的GIS基础平台软件具有良好的通用性，既可直接销售给最终用户，也可销售给增值开发商。GIS基础软件是公司的核心业务。SuperMap GIS系列软件是公司自主研发的、具有完全自主知识产权的GIS基础软件产品线；其商业模式为通过与各行业应用开发商进行合作，为政府和大型企业等最终客户提供解决方案。
601869.SH,长飞光纤,1150082.429,115187.0135,241,708506406,50/125 μm多模光纤、62.5/125μm多模光纤、8字形S护套光缆、A护套钢丝铠装光缆、A护套光电混合缆、A护套光缆、A护套纵包钢带钢丝铠装光缆、A护套纵包钢带铠装PE护套光缆、S护套光电混合缆、S护套光缆、Y护套纵包钢带铠装PE护套光缆、标准全介质自承式光缆、层绞式A护套光纤带光缆、超贝OM2+/OM3/OM4多模光纤、超贝OM2+/OM3/OM4弯曲不敏感多模光纤、超贝宽带OM5弯曲不敏感多模光纤、大保实大有效面积非零色散位移单模光纤、大芯数混合分支光缆、带状扁平光缆、单芯光缆、道威排水管道光缆、蝶形引入光缆、多芯分支光缆 I、多芯分支光缆 II、多芯室内微型光缆、多芯束状光缆、多芯野战光缆、非金属加强芯A护套纵包钢带铠装PE护套光缆、非金属加强芯Y护套光缆、高保实大容量低斜率非零色散位移单模光纤、高贝 62.5/125μm多模光纤、骨架式光纤带A护套光缆、管道引入蝶形光缆、光纤带蝶形引入光缆、接入网用8字型光电混合缆、接入网用光电混合缆、紧套光纤、力博小8字自承式光缆、路德路面微槽光缆、全贝+低损耗单模光纤、全贝超强超低损耗单模光纤、全贝低水峰单模光纤、室内圆形光纤带光缆、双芯8字形光缆、双芯扁平光缆、无线射频拉远单元用多芯MPO型光缆、无线射频拉远单元用光电混合缆、无线射频拉远单元用光缆、无线射频拉远单元用微型光缆、易贝+200μm小外径弯曲不敏感单模光纤、易贝+弯曲不敏感单模光纤、易贝超强弯曲不敏感单模光纤、易贝弯曲不敏感单模光纤、远贝超强超低衰减大有效面积光纤、远贝截止波长位移单模光纤、中心管式W护套光缆、中心管式W护套光纤带光缆、中心管式Y护套光缆、自承式蝶形引入光缆、自承式光纤带蝶形引入光缆,通信线缆、专用设备与零部件,公司是世界领先的光纤预制棒、光纤及光缆供货商之一，主要生产和销售通信行业广泛采用的各种标准规格的光纤预制棒、光纤、光缆，基于客户需求的各类特种光纤、光缆，以及射频同轴电缆、配件等产品，公司拥有完备的集成系统、工程设计服务与解决方案，能为世界通信行业及其他行业(包括公用事业、运输、石油化工及医疗)提供各种光纤光缆产品及相关解决方案，在全球60多个国家和地区提供优质的产品与服务。长飞公司已获得多项国家授权专利和多项欧洲、美国、日本等国外发明专利及PCT授权，是国家级企业技术中心、创新型企业、全国首批智能制造试点示范企业、全国制造业单项冠军示范企业等，荣获国家科技进步二等奖、全国质量奖等权威奖项，并成为光纤光缆制备技术国家重点实验室的依托单位以及国际电联ITU-T和国际电工IEC标准制定的重要成员之一。
300271.SZ,华宇软件,1131200.463,357692.3865,241,294580397.4,法院行业系列软件产品、检察院行业系列软件产品、税务行业系列软件产品、消息协作互送平台、紫光华宇传输交换平台、紫光华宇电子邮件系统、紫光华宇拼音输入法、综合数据分析系统,OA软件、PDM软件、行业专用软件,"公司是一家以软件与信息服务为主营业务的信息技术企业,面向众多期待信息技术的行业与领域,提供优秀的软件和卓越的服务。公司的业务范围涵盖法院、检察院、司法行政、食品安全、各级党委和政府部门以及各行业大型企事业单位；服务内容覆盖信息系统的全生命周期，为客户提供信息化顶层设计与规划咨询、应用软件开发、系统集成、运维服务和运营服务等全方位专业服务。公司是“中国软件和信息技术服务综合竞争力百强”企业；是中关村科技园区管理委员会认定的“中关村国家自主创新示范区十百千工程企业”、“中关村国家自主创新示范区核心区重点创新型企业”；通过了CMMI(软件能力成熟度模型集成)5级认证、ISO9001质量管理体系认证、ISO/IEC20000IT服务管理体系认证和ISO/IEC27001信息安全管理体系认证，是中国电子工业标准化技术协会信息技术服务分会(简称ITSS分会)副会长单位，并首批通过信息技术服务运行维护标准符合性评估。"
300315.SZ,掌趣科技,1115110.589,264352.6238,241,-1244511638,WEB页面游戏《篮球经理世界》、WEB页面游戏《魔镜online》、WEB页面游戏《植物大作战》、欢畅游戏社区、手机单机游戏《三国》、手机单机游戏《石器时代2》、手机单机游戏《象棋大师》、手机网络游戏《冠军足球》、手机网络游戏《热血成吉思汗Online》、手机网络游戏《热血足球经理》、手机游戏《Street Cred 3D》、手机游戏《烈空之翼》、手机游戏《龙珠》,网络游戏,公司是国内领先的移动终端游戏开发商、发行商和运营商。公司成立于2004年8月，注册于中关村科技园，是国家高新技术企业和双软认证企业。公司主营业务包括移动终端游戏、互联网页面游戏及其周边产品的产品开发、代理发行和运营维护，已自主研发和代理发行了200余款游戏产品。公司确立了“精品化、泛娱乐化、平台化、全球化”的战略，在“内生增长”的基础上，加强“外延发展”，持续投资、并购有发展潜力的公司及团队。通过内生加外延的整合、协同，公司的手游及页游产品全面覆盖了卡牌、重度ARPG、休闲、竞速、射击、体育、策略塔防等主流游戏类型，成为行业产品门类全的研发、发行商。
000034.SZ,神州数码,1088624.258,220036.163,241,238093091.4,笔记本电脑、存储设备、服务器、计算机配件、网络设备、显示设备、移动办公设备,电脑配件、电脑整机、移动通讯设备与配件,公司原为神州控股，2015年出售分销和系统业务，迎击“互联网+”时代浪潮，2016年4月于A股上市。公司先后荣获国家级火炬计划重点高新技术企业称号、北京市高新技术企业称号、中关村高新技术企业称号，软件开发获得CMMI4级认证，软件服务水平通过ISO20000和ISO27001认证，并在北京和武汉建成两个大型研发中心，是北京市“十百千工程”中，四家千亿核心企业之一。公司一直是国内外产品技术以及服务的提供商在中国首选的合作伙伴，与300余家国际顶尖供应商展开精诚合作，市场份额稳居第一，并建成覆盖全国860个城市、30000余家渠道伙伴的中国最大的IT营销网络，在为广大的消费者用户提供丰富的电子产品的同时，神州数码集团已累计为超过100万家中国企业提供信息化所需的产品、解决方案和服务。面向未来，公司将继续通过专业化与多元化的IT产品和服务，释放信息技术的力量，把信息技术价值转化为客户价值，推动中国信息化建设进程。
600776.SH,东方通信,1086051.774,146967.3213,241,116179773.2,东信ATM、东信CDMA直放站、东信CS21综合业务平台、东信GSM手机、东信信令监测平台、东信支付终端产品,传输设备、通信系统与平台、移动通讯设备与配件、智能商用设备,公司是一家集通信和金融电子网络于一体的行业应用整体解决方案提供商。公司致力于技术积累与持续创新，在金融电子、无线集群通信、通信增值业务、电子制造与网络服务等领域都确立了全面专业的领先覆盖及融合优势。目前公司的产品和解决方案已经应用于全球多个国家与地区，通过全方位的专业信息网络服务，有效支持全球不同客户的差异化需求以及不断创新的追求。公司拥有国家级企业技术中心和博士后工作站，承担着多项国家重点研发项目，并多次获得国家科技进步奖。公司在科技创造价值，共筑美好生活的使命下，坚持诚信、务实、创新、共赢，致力于为客户提供优质的产品、便利的体验、完美的方案和满意的服务，致力于成为在国际市场中拥有优势品牌、持续创新和发展的领先企业。
000810.SZ,创维数字,1040276.524,223310.9475,241,421783006.3,CableModem、CDN分发、C-Docsis、DVB+OTT、DVB有线、EPON、GPON、IPTV、IPTV+OTT、OLED模组、ONU、OTA升级、大数据采集分析、互联网OTT、媒资管理、数字地面、数字卫星、统一门户、统一内容、应用商店、运营支撑、直播卫星、智能广告、智能互动、智能网关、智能桌面,接入设备、通信终端设备、显示设备、运营平台系统,公司是专注于为全球用户提供全面系统的家庭娱乐解决方案与服务的国家级高新技术企业，致力于带给每个家庭新的娱乐生活方式。多年来，创维数字基于广电网、电信网、互联网，联合运营商、内容商、应用商、渠道商等战略伙伴，围绕“平台+内容+终端+应用”的生态体系打造智能生态链。公司推出了数字电视、智能网络、IPTV等全系列智能盒子终端、智能网络接入终端、汽车电子及车联网、物联网等系列产品及运营与服务，全面满足运营商与最终用户的个性化体验及需求。公司先后获得“国家规划布局内重点软件企业”、“国家火炬计划重点高新技术企业”、“国家高新技术企业”、“中国软件业务收入百强”、“广东省战略性新兴产业骨干企业”、“省级科技进步一等奖”、“深圳市科技进步奖”等资质与荣誉。
