code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
603987.SH,康德莱,933041.9947385892,188523.12187551867,241,291397402.01,常压旋塞阀、穿刺类医疗器械、单向阀、介入器械类、无针加药接头、无针加药延长管、医用高分子器械类,医用辅助设备、医用耗材,公司作为国内医用穿刺器械领域的龙头企业，以“创造KDL品牌，取信亿万用户”的质量方针为准则，自创立起专注于为国内外客户提供医用穿刺器械、医用高分子耗材、介入类耗材、医疗器械市场供应链等领域的医疗产品和服务，是国内少数拥有医用穿刺器械完整产业链的生产企业之一。公司坚持产品质量第一的原则，严格按照国家法规要求建立了完备的医疗器械质量管理体系，并在研发、生产、检验、销售、售后服务等各环节实施严格的质量控制。公司连续多年被上海市评为“上海制造业企业百强”，产品先后荣获“上海名牌产品”、“上海市著名商标”以及国家行业协会的优秀品牌产品等称号。同时与国内多所知名高等院校建立了良好的合作关系，先后被认定为上海市“高新技术企业”、“专利示范企业”、“上海市科技小巨人企业”和上海市“市级技术研发中心”。
002950.SZ,奥美医疗,928916.2670357054,87818.54789211618,241,431214849.37,OB 片、不粘伤口片、创可贴、弹性绷带卷、凡士林纱布、瓶装医带、全棉手术巾、纱布片、纱布球/脱脂棉球、纱布曲缩卷、神经手术片、术后片、外科手套等、无纺布片、无纺布球、显影纱布片、显影纱布球、显影无纺布片、眼垫片、医用手术巾、医用吸收垫、医用组合包,医用耗材,公司成立于1997年，一直秉承“诚恳、可靠、专注、专业”的核心价值观，不断革新技术和工艺，力求使全球患者在不断降低产品使用成本的同时，获得更好的治疗效果。公司长期专注于医疗健康事业，主营业务为医用敷料等一次性医用耗材的研发、生产和销售，为国际知名医疗器械品牌厂商提供OEM贴牌服务。公司注重医用敷料产业链深度整合，截至目前已形成了贯穿纺纱、织布、脱漂、加工、包装、灭菌、检测等所有生产环节的完整产业链，具备较为突出的自动化、规模化生产优势。目前公司产品根据使用用途，可分为伤口与包扎护理类、手术/外科类、感染防护类、组合包类四大系列，满足客户多元化产品需求。公司产品以出口为主，销往美国、加拿大、德国等多个国家和地区，客户以国际知名医疗器械品牌厂商为主。报告期内，根据中国医药保健品进出口商会的统计数据，公司医用敷料产品出口位居中国医用敷料出口市场的前列。
688389.SH,普门科技,917512.4265560167,62487.196340248964,241,190347063.61,多功能清创仪、干式免疫荧光分析仪、干式荧光免疫分析仪配套试剂、高频振动排痰仪、光子治疗仪、光子治疗仪 （Aladdin-A/C）、光子治疗仪 （Aladdin-A1）、红外治疗仪、结肠水疗仪、空气波压力治疗仪、脉冲磁治疗仪、全自动电化学发光免疫测定仪、全自动化学发光测定仪配套试剂、糖化血红蛋白分析仪、糖化血红蛋白分析仪配套试剂、特定蛋白分析仪、特定蛋白分析仪配套试剂、紫外治疗仪、自动尿液微量白蛋白肌酐分析仪、自动尿液微量白蛋白肌酐分析仪配套试剂,生物诊断试剂、诊断治疗设备,公司是一家研发驱动型的医疗器械企业，设立以来专注于治疗与康复解决方案和体外诊断产品线的开发及技术创新，目前主营业务为治疗与康复产品、体外诊断设备及配套试剂的研发、生产和销售。公司治疗与康复产品线按照使用场景分为医院市场和家用市场两大类，目前以医院市场为主；公司体外诊断产品线由体外诊断检测设备及配套试剂组成。目前，公司在医疗器械领域形成了8大核心技术、67项专利技术、52项软件著作权及69项二类医疗器械注册产品等核心竞争力，在创面治疗、电化学发光检测、特定蛋白分析检测等领域具备先发优势，建成了包括研究开发、生产制造、销售服务和质量管理等体系完善的医疗器械产业化平台。公司以创新研发作为业务发展的核心驱动力，具备了跨越不同医疗器械领域的研发和产业化能力。公司坚持自主研发，建成了广东省第一批“院士工作站”、“广东省工程技术研究中心”“深圳市工程技术研究中心”“深圳市工程实验室”、“企业技术中心”、“深圳免疫分析和液相色谱体外诊断关键技术工程实验室”等医疗器械研发平台。公司先后承担国家部委级研发及产业化项目3项、省级研发及产业化项目6项和市区级研发及产业化项目15项。
688068.SH,热景生物,915227.9324025271,556782.4887842324,241,2185763390.61,C2000全自动化学发光免疫分析仪、MQ60 plus全自动化学发光免疫分析仪、MQ60全自动化学发光免疫分析仪、肝炎肝癌系列（16种）、公共安全类仪器、骨代谢（1种）、类风湿性关节炎诊断（3种）、上转发光免疫分析仪、肾损伤诊断试剂（3种）、心脑血管疾病诊断试剂（18种）、炎症及感染诊断试剂（8种）、早产诊断试剂（2种）、肿瘤、癌症预警诊断系列（6种）,生物诊断试剂、诊断治疗设备,公司是一家从事体外诊断试剂及仪器研发、生产和销售的生物高新技术企业。构建了可满足不同终端用户需求的全场景(POCT现场快速检测、中心实验室自动化高通量检测)免疫诊断平台，是业内为数不多的产品涵盖全场景应用的供应商之一。试剂产品主要包括肝脏疾病、心脑血管类疾病以及感染炎症类疾病检测三大系列。其特色的上转发光免疫分析技术，荣获2015年国家技术发明二等奖，是目前国内唯一获得此奖项的免疫诊断方法学。同时拥有国内首个、国际第二个具有完全独立自主知识产权的“肝癌早诊三联检产品”，其中甲胎蛋白异质体(AFP-L3%)、异常凝血酶原(DCP)，以及高尔基体蛋白73(GP73)化学发光检测产品均为国内独家产品。
603718.SH,海利生物,914445.2614107884,107953.26116182574,241,53856680.72,宠物用疫苗产品、禽用疫苗产品、猪用疫苗产品,疫苗,公司是一家集研发、生产、销售、服务于一体的专业化兽用生物制品生产企业。公司成立于1981年，其前身为上海松江生物药品厂。公司是农业部在上海批准生产兽用生物制品的定点企业及农业部在上海设立的动物重大疫情防治生产基地，公司产品线齐全，产品结构完善，拥有家禽、家畜、宠物三大类共计44个产品，具备全方位服务的产品基础和能力。公司是上海市高新技术企业、国家火炬计划重点高新技术企业、上海市农业产业化重点龙头企业、上海市文明单位、上海市守合同重信用企业，企业研发中心被认定为上海市企业技术中心、上海兽用生物制品工程技术研究中心、上海市兽用疫苗制造工艺专业技术服务平台，公司的猪疫苗产品荣获“上海名牌”称号；公司拥有兽药GMP证书、兽药生产许可证、实验动物许可证、兽药经营许可证等生产经营资质证书，拥有11条GMP生产线，自主生产家畜、家禽两大系列疫苗产品。
300639.SZ,凯普生物,894555.1892615104,259541.13872614107,241,852160115.04,HPV 21 分型试剂盒、HPV 37 分型试剂盒、HPV12+2高危荧光试剂盒、HPV13高危荧光试剂盒、HPV23荧光分型试剂盒、STD 检测试剂盒、STD 荧光试剂盒、地贫基因检测试剂盒、耳聋基因检测试剂盒、全自动核酸分子杂交仪、医用核酸分子快速杂交仪、乙肝荧光试剂盒、自动核酸分子杂交仪,生物诊断试剂、专用设备与零部件,公司是国内核酸分子诊断产品提供商，专注于分子诊断试剂、分子诊断配套仪器等体外诊断相关产品的研发、生产和销售，并提供相关服务。基于拥有自主知识产权的导流杂交技术平台和完善的国际通用荧光PCR定量检测技术平台，研发了覆盖传染病检测和遗传病检测两大领域的产品线，并针对人乳头状瘤病毒(HPV)感染引起的宫颈癌、淋球菌/沙眼衣原体/解脲脲原体/疱疹病毒、巨细胞病毒等感染引起的下生殖道传染性疾病，以及地中海贫血基因、G6PD、耳聋易感基因、苯丙酮尿症等遗传性疾病、产前诊断及新生儿疾病筛查等系列产品，以及肿瘤早期检测等核酸分子检测系列产品，广泛应用于临床检测、大规模人口筛查和优生优育管理领域。其中HPV检测系列产品在目前宫颈癌临床检测及筛查领域占据市场重要地位。
688639.SH,华恒生物,866450.2124481327,59236.690103734436,241,168235540.04,华恒生物氨基酸低度酒、华恒生物氨基酸饮料、华恒生物丙氨酸饲料、华恒生物甜味剂、华恒生物腌制品保鲜剂,催化剂及化学助剂、食品添加剂、饲料、饮料,公司坚持“以可再生生物资源替代不可再生石化资源，以绿色清洁的生物制造工艺替代高能耗高污染的石化工艺‖的发展路径，以合成生物学、代谢工程、发酵工程等学科为基础，建立了“工业菌种—发酵与提取—产品应用”的技术研发链，在工业菌种创制、发酵过程智能控制、高效后提取、产品应用开发环节形成了完备的技术领先优势，开发和应用了以微生物细胞工厂为核心的发酵法生产工艺和以酶催化为核心的酶法生产工艺，替代了传统化学合成工艺的重污染生产方式，实现了利用生物技术生产精细化合物的技术变革，并持续推进生物制造技术工艺的升级和迭代。其中，微生物发酵法工艺利用可再生的葡萄糖直接发酵生产，生产成本更低，生产过程更为安全、绿色、环保，代表了更为先进的生物制造方法。公司的核心技术和产品还获得了多项国家及省部级奖项，例如―中国轻工业联合会技术发明一等奖‖、―工信部制造业单项冠军产品”“中国专利优秀奖”“安徽省高新技术产品”“安徽省重点新产品”、“安徽省专利金奖”、“国家重点新产品”等发酵法技术或产品荣誉，以及“上海市科技进步一等奖”、“安徽省高新技术产品”等酶法技术或产品荣誉。
688399.SH,硕世生物,815029.3725311203,201447.89369294606,241,1193214259.45,B族链球菌核酸检测试剂盒（荧光PCR法）、肠道病毒通用型、肠道病毒通用型核酸检测试剂盒（荧光PCR法）、高危型人乳头瘤病毒核酸检测试剂盒（荧光PCR法）、核酸提取或纯化试剂、呼吸道合胞病毒A型和B型核酸检测试剂盒（荧光PCR法）、甲型/乙型流感病毒核酸检测试剂盒（荧光PCR法）、柯萨奇病毒A16型和肠道病毒71型核酸检测试剂盒（荧光PCR法）、柯萨奇病毒A6型和A10型核酸检测试剂盒（荧光PCR法）、淋球菌核酸检测试剂盒（荧光PCR法）、麻疹病毒和风疹病毒核酸检测试剂盒（荧光PCR法）、人感染H7N9禽流感病毒RNA检测试剂盒（荧光PCR法）、人乳头瘤病毒核酸分型检测试剂盒（荧光PCR法）、沙门氏菌和志贺氏菌核酸检测试剂盒（荧光PCR法）、细菌性阴道病检测试剂盒（干化学酶法）、阴道炎联合检测试剂盒（干化学酶法）、阴道炎联合检测质控品,生物诊断试剂,"公司是国内领先的体外诊断产品提供商，专注于体外诊断试剂、配套检测仪器等体外诊断产品的研发、生产和销售，并拓展到体外检测服务领域，实现“仪器+试剂+服务”的一体化经营模式。公司主营业务为体外诊断试剂,配套检测仪器等体外诊断产品的研发,生产和销售,并拓展到体外检测服务领域,拥有完整的研发,采购,生产,销售及服务体系.公司主要产品为核酸分子诊断试剂,核酸纯化试剂,干化学诊断试剂及检测仪器.基于拥有自主知识产权的多重荧光定量PCR、干化学等现代生物学技术平台，公司研发了覆盖传染病检测、肿瘤筛查、女性生殖道微生态检测等多个领域的近五百个产品，广泛应用于传染病防控、临床检测、大规模人口筛查和优生优育管理等领域。"
000710.SZ,贝瑞基因,801159.1179827801,141858.37347302903,241,-110818562.8,基因测序检测服务,专业咨询服务,公司是一家先进的创新型生物科技公司，致力于实现基因测序技术向应用的全面转化，专注于用测序技术促进生命科学的研究。公司主要业务为以高通量测序技术为基础的基因检测和设备、试剂销售。其中，基因检测分为医学产品及服务和基础科研服务。公司的医学产品及服务分为医疗检测服务、试剂销售和设备销售。公司医疗检测服务主要分为遗传学和肿瘤学两个应用方向。公司从成立之初就开始建设具有国际标准的研发、生产、市场、销售和客户服务体系，始终保持与国内外一流的科研院所、高等院校和医疗机构的合作与交流，客户覆盖国内外的医疗机构、科研机构、高等院校以及各行业的企业。
688677.SH,海泰新光,799899.8403319502,47930.73827385892,241,117730495.69,高清白光腹腔镜、高清白光内窥镜光源模组、高清白光摄像适配器/适配镜头、高清荧光腹腔镜、高清荧光内窥镜光源模组、高清荧光摄像适配器/适配镜头、工业及激光光学产品、海泰新光高端医疗器件、海泰新光精密光学器件、美容机滤光片、牙科内视镜模组、荧光滤光片、掌纹仪、指纹仪,光学辅材、光学设备、医疗器械用制剂、专用设备与零部件,公司是医用成像器械行业的高新技术企业，主要从事医用内窥镜器械和光学产品的研发、生产和销售。自2003年成立以来，公司始终秉持“以科技创新关怀人类健康，引领品质生活”的愿景和“诚信、创新、优质、高效”的价值观，坚持医用成像器械领域的自主研发与创新。公司聚焦光学和微创医疗器械技术，围绕“光学技术、精密机械技术、电子技术及数字图像技术”四大技术平台形成了光学系统设计、光学加工、光学镀膜、光学系统集成与检测、精密机械设计及封装、电子控制、数字图像处理等多项核心技术，技术水平达到行业先进水平，共取得27项境内专利(包括发明专利16项，实用新型专利9项，外观专利2项)和3项境外专利(均为发明专利)。经过多年不断的技术研发和经验积累，公司树立了良好的品牌形象，科研创新实力获得了权威机构的认可。公司先后承担了多项国家及省市重点科技项目，陆续获评多项荣誉，并被认定为青岛市内窥镜专家工作站、青岛市复合内窥镜工程研究中心、青岛市企业技术中心和青岛市精密光学应用国际科技合作基地。
002932.SZ,明德生物,770595.2986586349,342457.45158091286,241,1413224434.03,明德生物C肽（C-Peptide）检测试剂盒（免疫层析法）、明德生物D-二聚体（D-Dimer）检测试剂盒（胶体金方法）、明德生物N-末端脑钠肽前体（NT-proBNP）检测试剂盒（免疫层析法）、明德生物β-人绒毛膜促性腺激素（β-HCG）检测试剂盒（免疫层析法）、明德生物超敏C反应蛋白（hs-CRP）检测试剂盒（免疫层析法）、明德生物促黄体生成素、促卵泡生成素、泌乳素（LH/FSH/PRL）检测试剂盒（免疫层析法）、明德生物胱抑素C（CysC）检测试剂盒（免疫层析法）、明德生物肌钙蛋白I(cTnI)检测试剂盒（胶体金方法）、明德生物降钙素原（PCT）检测试剂盒（免疫层析法）、明德生物降钙素原、C反应蛋白联合（PCT&CRP）检测试剂盒（免疫层析法）、明德生物免疫定量分析仪、明德生物尿微量白蛋白（MAU）检测试剂盒（免疫层析法）、明德生物妊娠相关血浆蛋白A（PAPP-A）检测试剂盒（免疫层析法）、明德生物髓过氧化物酶（MPO）检测试剂盒（免疫层析法）、明德生物糖化血红蛋白（HbA1c）检测试剂盒（免疫层析法）、明德生物胰岛素（INS）检测试剂盒（免疫层析法）、明德生物胰岛素样生长因子结合蛋白1（IGFBP-1）检测试剂盒（胶体金方法）、明德生物脂蛋白磷脂酶A2（Lp-PLA2）检测试剂盒（免疫层析法）、明德生物中性粒细胞明胶酶相关脂质运载蛋白（NGAL）检测试剂盒（免疫层析法）,生物诊断试剂、医用辅助设备,公司是一家专业从事体外诊断试剂及配套仪器(POCT\分子诊断\化学发光\血气等)以及移动心电产品的研发、生产和销售的国家高新技术企业。高通量POCT领航者，胸痛中心及远程心电网络建设领先者。湖北省企业技术中心，武汉市企业研究开发中心单位。目前主营业务已覆盖全国30个省、直辖市、自治区，同时在亚州、欧盟、南美等多个区域实现销售覆盖。公司先后通过欧盟CE认证和ISO13485质量管理体系认证，拥有CFDA注册的POCT快速诊断试剂产品30余项，国内首家实现PCT降钙素原、S100-β蛋白全血床旁快速检测。项目覆盖心脑血管疾病、感染疾病、肾病、糖尿病、健康体检和妇产科等多个领域，已成为国内POCT产品线最全面的企业之一。
300206.SZ,理邦仪器,757662.532120083,60787.87271784232,241,231436439.33,CBS 系列经颅多普勒诊断系统、CBS-USB 便携式经颅多普勒血流分析仪、MFM-CNS 产科中央监护系统、MFM-OBM 产科综合诊断系统、MFM-OBS 围产期保健仪、MFM-TMS 远程中央监护系统、SD5便携式胎心多普勒仪、Sonatina 产科专用监护仪、超声多普勒胎儿监护仪、单道心电图机、多参数监护仪、多道心电图机、全数字超声诊断系统、数字式六道心电图机、数字式十二道心电图机、胎儿/母亲监护仪,诊断治疗设备,公司是集医疗电子设备产品的研发、生产、销售、服务为一体的国家高新技术企业，主要涵盖妇幼保健产品及系统、多参数监护产品及系统、心电产品及系统、数字超声诊断系统、体外诊断五大领域一百多种型号，已成为国内领先并在全球持续快速成长的医疗电子设备供应商。公司主要从事医疗电子设备产品和体外诊断产品的研发、生产、销售、服务，主要涵盖妇幼保健产品及系统、多参数监护产品及系统、心电产品及系统、数字超声诊断系统、体外诊断、智慧健康六大领域。公司坚持“创新性、平台型、国际化”的发展战略，以市场需求为导向，以研发创新为核心，通过前沿的科技，采用先进的技术开发出满足客户需要的产品。同时公司以高品质为标准，具备强大的产品质量控制能力，建立了涵盖研发、供应链、管理、市场营销及售后服务的多层次、全方位的质量管理体系。
300653.SZ,正海生物,756436.182572614,145316.44269709542,241,168552584.39,海奥骨修复材料、海奥口腔修复膜、海奥生物膜、海孚皮肤修复膜,生物诊断试剂,公司是我国再生医学领域领先企业，是山东省科技厅、财政厅、国税局、地税局联合认定的高新技术企业，建有山东省医用再生修复材料工程技术研究中心、山东省企业技术中心。公司主营业务为生物再生材料的研发、生产与销售，主要产品包括口腔修复膜、生物膜等软组织修复材料以及骨修复材料等硬组织修复材料。公司产品主要用于临床组织再生和创伤修复。经过多年发展，公司已经成为我国生物再生材料领域软组织修复、硬组织修复产品规格种类较全、产品结构较为完善，具有较高市场知名度和美誉度的企业，产品及服务受到客户的广泛认可。
300326.SZ,凯利泰,749748.4399454233,180712.3770954357,241,161773106.85,KMC医用球囊扩充压力泵、经皮穿刺针、椎体成形工具包、椎体扩张球囊导管,医用辅助设备、医用耗材,公司是一家专业从事医疗器械科研、开发、生产和销售的高科技公司。主营业务为椎体成形微创介入手术系统的研发、生产和销售，产品主要用于因骨质疏松导致的椎体压缩性骨折的临床微创手术治疗，包括经皮椎体成形(PVP)手术系统和经皮球囊扩张椎体后凸成形(PKP)手术系统。公司产品曾先后荣获“上海市重点新产品”、“上海市自主创新产品”、“上海市专利新产品”等荣誉称号，并获得科技部“科技型中小企业技术创新基金”的支持，列入“上海市高新技术成果转化项目”。
688468.SH,科美诊断,748984.8049792531,54936.03850622406,241,142757221.17,CC系列产品配套的诊断仪器、CC系列试剂产品、LiCA系列产品配套的诊断仪器、生化试剂、诊断试剂产品,生物诊断试剂,公司是国内首个全面掌握光激化学发光技术并实现产业化的企业，经过多年研发探索，建立了拥有自主知识产权的光激化学发光技术平台，覆盖传染病、肿瘤标志物、甲状腺激素、生殖内分泌激素、心肌标志物和炎症等领域内的临床常用检测项目，检测项目丰富度已接近雅培、西门子、贝克曼等进口品牌。公司是国内传染病化学发光检测领域的领先企业，传染病检测项目齐全，检测试剂性能优异，市场竞争力强，在国内传染病检测领域拥有举足轻重的影响力。公司化学发光检测试剂涉及传染病、肿瘤标志物、甲状腺激素、生殖内分泌激素、心肌标志物及炎症等领域，基本覆盖了国内化学发光检测临床使用量较大的主要检测项目。
688026.SH,洁特生物,748346.887966805,62136.39474273859,241,171157975.38,3D细胞培养支架、PET聚酯膜细胞嵌入皿、比色皿、玻底培养皿、超疏水吸头、抽吸移液管、储液槽、冻存管、高通量细胞培养器（细胞工厂）、个性化微型离心机、管式过滤器上杯、过滤器上杯、离心管、酶标板、迷你涡旋混合器、培养基方瓶、培养液瓶、三角瓶、深孔板、生物反应管、微孔板摇床、微量离心管、微量移液器、细胞铲刀、细胞刮刀、细胞过滤筛、细胞爬片培养皿、细胞培养板、细胞培养管、细胞培养皿、细胞培养瓶、细胞推板、血清移液短管、血清移液管、一次性PCR管、针头式过滤器、真空式过滤器、锥形离心管,高分子聚合物、塑料包装制品、专用设备与零部件,公司长期扎根于生物技术产业，致力于通过创造性解决方案，满足当今生物技术独特多变的需求，为客户提供生物技术研发工具，使生物技术的研究与开发更便捷、更准确。公司成立以来一直致力于生物实验室耗材的研发、生产、销售，主要产品为生物培养和液体处理两大类生物实验室耗材，并配有少量试剂、小型实验仪器等，涉及700余种产品及配套。公司主要产品为细胞培养的必备工具。细胞培养是生物技术研究的基础环节之一，随着生物技术在医药、医疗等领域的广泛应用，细胞培养成为生物医药、医疗等领域的关键技术手段，不论是疾病发病机理及诊断研究，诊断试剂、疫苗、基因工程药物、细胞工程药物、单克隆抗体的研究、开发与生产，还是新兴的细胞治疗和体外生殖技术，都是细胞培养技术的专业应用。公司为高新技术企业，公司研发中心先后被认定为广州市级企业技术中心、广东省生物实验室一次性塑料耗材工程技术研究开发中心、广州市企业研究开发机构、广东省省级企业技术中心。公司掌握的高分子材料改性和加工技术，应用于实验耗材的制造，可以满足不同种类细胞成长的表面要求，提高细胞培养效率，降低实验成本。
002880.SZ,卫光生物,725884.8946058091,35521.4437219917,241,205436658.57,冻干静注人免疫球蛋白、静注人免疫球蛋白（pH4）、狂犬病人免疫球蛋白、破伤风人免疫球蛋白、人免疫球蛋白、人纤维蛋白原、人血白蛋白、乙型肝炎人免疫球蛋白、组织胺人免疫球蛋白,生物诊断试剂、血液系统用制剂,公司是国家级高新技术企业，深圳市唯一的血液制品生产企业，国有控股上市企业。公司创建于1985年，由深圳市光明集团有限公司和国药中生武汉生物制品研究所有限责任公司合资组建，主要从事血液制品的研发、生产和销售。产品包括人血白蛋白、静注人免疫球蛋白(pH4)、冻干静注人免疫球蛋白(pH4)、人免疫球蛋白、乙型肝炎人免疫球蛋白、狂犬病人免疫球蛋白、破伤风人免疫球蛋白、组织胺人免疫球蛋白、人纤维蛋白原，共9个品种21个规格。公司凭借雄厚的技术开发实力、领先的技术水平，一流的生产检测设备、科学规范的经营管理和完善的质量保证体系，在社会上树立了良好的企业形象。公司先后获得“国家高新技术企业”、“广东省自主创新示范企业”、“深圳市科技创新奖”、“深圳市市长质量奖鼓励奖”、“深圳市首届质量百强企业”、“光明新区标杆企业”、“光明新区纳税大户”等多项荣誉。
603387.SH,基蛋生物,725679.2151706971,138296.51642323652,241,398990048.56,FIA系列免疫定量分析仪、Getein系列荧光免疫定量分析仪、肾脏疾病诊断POCT试剂、生化试剂、心血管疾病诊断POCT试剂、血糖检测POCT试剂、炎症疾病诊断POCT试剂、优生优育POCT试剂,生物诊断试剂、专用设备与零部件,公司始终专注于体外诊断产品的研发、生产、销售和服务。公司拥有专业的诊断产品研发团队，相继建立了胶体金免疫层析、荧光免疫层析、生化胶乳试剂、化学发光和诊断试剂原材料开发五大技术平台，全产业链布局；公司拥有专业的生产条件和管理水平，能为产品经销商及终端客户提供完善的专业化服务。公司先后荣获“国家火炬计划重点高新技术企业”、“工信部两化融合管理体系贯标试点企业”、“江苏省管理创新优秀企业”、“江苏省重点企业研发机构”等荣誉称号。积极承担了国家重点研发计划“重大慢性非传染性疾病防控研究”重点专项、“江苏省科技成果转化专项资金项目”、“南京市高端人才团队计划”等多项省市级项目。
688606.SH,奥泰生物,725436.1680250622,142676.35743568462,241,765688919.15,B族链球菌（Strep B）快速检测、N端脑钠肽（NT-proBNP）快速检测、多项联检毒品快速检测、多项尿液分析 (URS)快速检测、夫拉卡（α-Pyrrolidinovalerophenone）快速检测、钙卫蛋白(CAL) 快速检测、合成大麻素快速检测、甲胎蛋白(AFP) 快速检测、降钙素原（PCT）快速检测、精子数量（Sperm Concentration）快速检测、莱姆病（Lyme）IgG/IgM抗体快速检测、卵泡刺激素(FSH)快速检测、牛布鲁氏菌（Brucella Abortus）抗原快速检测、哌替啶（Meperidine）快速检测、前列腺特异性抗原（PSA）快速检测、人绒毛膜促性腺激素(HCG)快速检测、人脂肪酸结合蛋白、心肌肌钙蛋白I联合快速检测、糖化血红蛋白（HbA1c）快速检测、糖原蛋白15-3（CA15-3）、CA19-9、CA125快速检测、维他命D(VD) 快速检测、新型冠状病毒（COVID-19）IgG/IgM抗体检测、亚甲基双氧吡咯戊酮（MDPV）快速检测、乙型肝炎病毒表面抗原、丙型肝炎病毒抗体、梅毒螺旋体抗体、人类免疫缺陷病毒抗体联合快速检测、优生优育快速检测、寨卡病毒NS1抗原、抗体联合快速检测、重组人胰岛素样生长因子结合蛋白-1（iGFBP-1）快速检测、转铁蛋白/血红蛋白+结合珠蛋白/血红蛋白复合物联合快速检测,生物诊断试剂,公司是浙江省科学技术厅认定的高新技术企业，具有较强的技术研发和创新能力，公司专注于体外诊断行业中的POCT细分领域，主营业务为体外诊断试剂的研发、生产和销售，主要产品为快速诊断试剂，包括毒品及药物滥用检测、传染病检测、妇女健康检测、肿瘤检测以及心脏标志物检测等五大系列，产品种类多达700余种，产品广泛应用于临床检测、现场检测及个人健康管理等领域，能满足客户的多元化需求。在胶体金、乳胶等标记技术，单克隆抗体、多克隆抗体、基因重组抗原、合成抗原等生物原料技术以及免疫层析技术等生物领域的研究方面处于国内领先水平。公司十分重视海外市场发展战略，公司已在国际上主要的市场和区域取得百余项产品注册证书，同时，公司已通过了ISO9001:2015、ISO13485:2016等国际质量体系认证，以零缺陷通过了美国FDA质量管理体系现场审核，并取得了包括美国、加拿大、巴西、日本、澳大利亚等在内多个国家认可的MDSAP医疗器械单一审核程序认证，成为国内较早通过该项认证的企业之一。
300149.SZ,睿智医药,724720.0424237843,103888.06526970955,241,-402245074.78,保健级低聚半乳糖、保健级低聚果糖、低聚半乳糖系列产品、低聚果糖系列产品、复合益生元系列产品、酵母抽提物系列产品、菊粉系列产品、欧力多营养保健食品系列、生物类医药研发服务,保健食品、医药中间体、营养补充类制剂,公司系一家领先的医药研发外包服务机构(CRO+CDMO业务)，秉持科技为本，技术为先、全球运营、卓越品质的发展理念，致力于持续为全球医药健康产业创新赋能。为全球制药企业、生物技术研发公司及科研院校提供涵盖生物药及化学药的临床前研发(CRO业务)与临床药物开发生产(CDMO)的新药研发生产一体化服务。
300439.SZ,美康生物,721175.937958195,166527.41578008299,241,179488034.18,试剂原料、体外生化诊断试剂、体外生化诊断仪器、医学诊断服务,生物诊断试剂、诊断用制剂、诊断治疗设备、专业咨询服务,公司是一家集体外诊断产品的研发、生产和销售于一体，并提供第三方医学诊断服务的专业的体外诊断产业上下游一体化公司。公司通过向各级医疗卫生机构提供体外生化诊断试剂、体外生化诊断仪器以及第三方医学诊断服务，致力于打造“以诊断产品为核心，诊断产品+诊断服务一体化”的商业模式，全面满足各级医疗卫生机构的诊断需求。公司被宁波市科学技术局、宁波市财政局、宁波市国家税务局、宁波市地方税务局联合认定为宁波市第一批高新技术企业；公司被科技部火炬高技术产业开发中心认定为国家火炬计划重点高新技术企业；公司被评为“宁波市创新型企业”和“宁波市百家工业行业龙头骨干企业”。公司研发中心被评为宁波市企业工程(技术)中心，取得省级高新技术企业研究开发中心证书。公司建立了宁波市院士工作站，并经人力资源和社会保障部及全国博士后管委会批准建立了博士后科研工作站。
300204.SZ,舒泰神,721160.7302068714,410249.5819709543,241,-137400196.24,阿司匹林、格列齐特、萘丁美酮、舒泰清、苏肽生,原料药,公司是以研发、生产和销售生物制品为主的制药企业，主要从事生物制品和部分化学药品的研发、生产和销售。公司自主研制开发了国家一类新药——注射用鼠神经生长因子“苏肽生”和国内唯一具有清肠和便秘两个适应症的清肠便秘类药物——聚乙二醇电解质散剂“舒泰清”。公司主要产品被认定为“国家火炬计划产品”、“北京市高新技术成果转化项目”、“国家生物医药高技术产业化示范工程项目”及“北京市自主创新产品”，获得北京市科技进步三等奖。
000534.SZ,万泽股份,718536.9835281991,71145.6120580913,241,95292383.72,北京御河湾、高温材料销售、金属检测、汕电力A又一村房地产项目、汕电力A云顶天海房地产项目,合金、住宅楼盘,公司以深圳为基础，同时辐射至珠三角、长三角、北京、西北等区域进行房地产业务开发和经营项目。公司先后获得“汕头市名优企业协会优秀会员单位”、“广东省A级纳税人”等荣誉称号。公司实施战略转型，逐步介入先进高温合金材料与构件领域，公司已成功建立了超高纯度高温合金熔炼核心技术体系，并完成多项关键技术的开发，同时与国内部分科研院所和企业建立了合作关系。公司已掌握高温母合金与叶片制造的先进技术，成功制备了精密铸造叶片、铸造等轴晶叶片及粉末涡轮盘等样品，各方面性能表现优异。
